seqid,source,type,start,stop,score,strand,phase,name,length,overlap_id,overlap_ortho_id,overlap_name,overlap_strand,left_hand_id,left_hand_ortho,left_hand_name,left_hand_dist,left_hand_strand,right_hand_id,right_hand_ortho,right_hand_name,right_hand_dist,right_hand_strand,num_replicates,replicates
PfDd2_14,annotation,intersect_peaks,1868786,1869048,.,.,.,ipeak_4433,263,PfDd2_140050400,.,.,+,PfDd2_140050300,PF3D7_1445900,DDX5,947,+,PfDd2_140050500,PF3D7_1446100,.,-441,-,1,R5
PfDd2_14,annotation,intersect_peaks,566515,566774,.,.,.,ipeak_4167,260,PfDd2_140019100,PF3D7_1414500,ABCk2,-,PfDd2_140019000,PF3D7_1414400,PP1,9249,+,PfDd2_140019200,PF3D7_1414600,Pgt1,-3971,+,1,R2
PfDd2_14,annotation,intersect_peaks,2298321,2298633,.,.,.,ipeak_4492,313,PfDd2_140060900,PF3D7_1456500,.,+,PfDd2_140060800,PF3D7_1456400,.,6367,-,PfDd2_140061000,PF3D7_1456600,.,-2783,-,1,R2
PfDd2_14,annotation,intersect_peaks,2303360,2304185,.,.,.,ipeak_4493,826,PfDd2_140061100,PF3D7_1456700,.,-,PfDd2_140061000,PF3D7_1456600,.,1099,-,PfDd2_140061200,PF3D7_1456800,VP1,-5212,-,1,R2
PfDd2_14,annotation,intersect_peaks,2277262,2277583,.,.,.,ipeak_4490,322,PfDd2_140060400,PF3D7_1456000,ApiAP2,+,PfDd2_140060200,PF3D7_1455800,CCp2,7420,+,PfDd2_140060500,PF3D7_1456100,SHMT,-3389,-,1,R5
PfDd2_14,annotation,intersect_peaks,2289720,2289986,.,.,.,ipeak_4491,267,PfDd2_140060800,PF3D7_1456400,.,-,PfDd2_140060700,PF3D7_1456300,.,2031,-,PfDd2_140060900,PF3D7_1456500,.,-3885,+,1,R2
PfDd2_14,annotation,intersect_peaks,2320256,2320694,.,.,.,ipeak_4496,439,PfDd2_140061500,PF3D7_1457100,.,+,PfDd2_140061300,PF3D7_1456900,.,4847,+,PfDd2_140061600,PF3D7_1457200,TRX1,-2476,-,1,R2
PfDd2_14,annotation,intersect_peaks,2323836,2323979,.,.,.,ipeak_4497,144,.,.,.,,PfDd2_140061600,PF3D7_1457200,TRX1,88,-,PfDd2_140061700,PF3D7_1457300,.,-1657,-,1,R1
PfDd2_14,annotation,intersect_peaks,2309572,2310245,.,.,.,ipeak_4494,674,PfDd2_140061200,PF3D7_1456800,VP1,-,PfDd2_140061100,PF3D7_1456700,.,4292,-,PfDd2_140061300,PF3D7_1456900,.,-3999,+,1,R2
PfDd2_14,annotation,intersect_peaks,2310727,2311252,.,.,.,ipeak_4495,526,PfDd2_140061200,PF3D7_1456800,VP1,-,PfDd2_140061100,PF3D7_1456700,.,5447,-,PfDd2_140061300,PF3D7_1456900,.,-2992,+,1,R2
PfDd2_14,annotation,intersect_peaks,2323980,2323982,.,.,.,ipeak_4498,3,.,.,.,,PfDd2_140061600,PF3D7_1457200,TRX1,232,-,PfDd2_140061700,PF3D7_1457300,.,-1654,-,2,R1-R2
PfDd2_14,annotation,intersect_peaks,2323983,2324238,.,.,.,ipeak_4499,256,.,.,.,,PfDd2_140061600,PF3D7_1457200,TRX1,235,-,PfDd2_140061700,PF3D7_1457300,.,-1398,-,3,R1-R2-R3
PfDd2_07,annotation,intersect_peaks,1158167,1158714,.,.,.,ipeak_1549,548,.,.,.,,PfDd2_070031200,PF3D7_0728000,.,7769,-,PfDd2_070031400,PF3D7_0728200,ALP3,-11057,+,1,R2
PfDd2_07,annotation,intersect_peaks,1154882,1155274,.,.,.,ipeak_1548,393,.,.,.,,PfDd2_070031200,PF3D7_0728000,.,4484,-,PfDd2_070031400,PF3D7_0728200,ALP3,-14497,+,1,R2
PfDd2_14,annotation,intersect_peaks,1019941,1020238,.,.,.,ipeak_4258,298,.,.,.,,PfDd2_140031200,PF3D7_1426700,PEPC,837,-,PfDd2_140031300,PF3D7_1426800,.,-2330,+,1,R1
PfDd2_14,annotation,intersect_peaks,1031596,1031910,.,.,.,ipeak_4259,315,PfDd2_140031500,PF3D7_1427000,.,+,PfDd2_140031400,PF3D7_1426900,.,1734,-,PfDd2_140031600,PF3D7_1427100,.,-3777,+,1,R2
PfDd2_07,annotation,intersect_peaks,1140721,1140750,.,.,.,ipeak_1543,30,.,.,.,,PfDd2_070031000,PF3D7_0727800,.,762,+,PfDd2_070031100,PF3D7_0727900,.,-1839,+,1,R1
PfDd2_07,annotation,intersect_peaks,1139043,1139330,.,.,.,ipeak_1542,288,PfDd2_070031000,PF3D7_0727800,.,+,PfDd2_070030900,PF3D7_0727700,.,6574,-,PfDd2_070031100,PF3D7_0727900,.,-3259,+,1,R2
PfDd2_07,annotation,intersect_peaks,1136697,1137078,.,.,.,ipeak_1541,382,PfDd2_070031000,PF3D7_0727800,.,+,PfDd2_070030900,PF3D7_0727700,.,4228,-,PfDd2_070031100,PF3D7_0727900,.,-5511,+,1,R2
PfDd2_07,annotation,intersect_peaks,1127432,1128004,.,.,.,ipeak_1540,573,PfDd2_070030800,PF3D7_0727600,.,+,PfDd2_070030700,PF3D7_0727500,.,2529,-,PfDd2_070030900,PF3D7_0727700,.,-1595,-,1,R2
PfDd2_07,annotation,intersect_peaks,1146504,1146777,.,.,.,ipeak_1547,274,PfDd2_070031100,PF3D7_0727900,.,+,PfDd2_070031000,PF3D7_0727800,.,6545,+,PfDd2_070031200,PF3D7_0728000,.,-2511,-,1,R5
PfDd2_07,annotation,intersect_peaks,1145623,1145911,.,.,.,ipeak_1546,289,PfDd2_070031100,PF3D7_0727900,.,+,PfDd2_070031000,PF3D7_0727800,.,5664,+,PfDd2_070031200,PF3D7_0728000,.,-3377,-,1,R5
PfDd2_07,annotation,intersect_peaks,1141014,1141065,.,.,.,ipeak_1545,52,.,.,.,,PfDd2_070031000,PF3D7_0727800,.,1055,+,PfDd2_070031100,PF3D7_0727900,.,-1524,+,1,R1
PfDd2_07,annotation,intersect_peaks,1140751,1141013,.,.,.,ipeak_1544,263,.,.,.,,PfDd2_070031000,PF3D7_0727800,.,792,+,PfDd2_070031100,PF3D7_0727900,.,-1576,+,2,R1-R4
PfDd2_04,annotation,intersect_peaks,668938,669460,.,.,.,ipeak_628,523,PfDd2_040021600,PF3D7_0416400,HAT1,+,PfDd2_040021500,PF3D7_0416300,MCM9,4632,-,PfDd2_040021700,PF3D7_0416500,.,-2454,-,1,R2
PfDd2_04,annotation,intersect_peaks,669739,670332,.,.,.,ipeak_629,594,PfDd2_040021600,PF3D7_0416400,HAT1,+,PfDd2_040021500,PF3D7_0416300,MCM9,5433,-,PfDd2_040021700,PF3D7_0416500,.,-1582,-,1,R2
PfDd2_04,annotation,intersect_peaks,628748,629032,.,.,.,ipeak_624,285,.,.,.,,PfDd2_040020400,PF3D7_0415200,.,778,-,PfDd2_040020500,PF3D7_0415300,CRK3,-1587,+,1,R1
PfDd2_04,annotation,intersect_peaks,633395,634141,.,.,.,ipeak_625,747,PfDd2_040020500,PF3D7_0415300,CRK3,+,PfDd2_040020400,PF3D7_0415200,.,5425,-,PfDd2_040020600,PF3D7_0415400,.,-1097,-,1,R2
PfDd2_04,annotation,intersect_peaks,651430,651739,.,.,.,ipeak_626,310,PfDd2_040021200,PF3D7_0416000,.,-,PfDd2_040021100,PF3D7_0415900,.,3873,-,PfDd2_040021300,PF3D7_0416100,GATA,-3547,+,1,R2
PfDd2_04,annotation,intersect_peaks,654416,655111,.,.,.,ipeak_627,696,.,.,.,,PfDd2_040021200,PF3D7_0416000,.,1492,-,PfDd2_040021300,PF3D7_0416100,GATA,-175,+,1,R1
PfDd2_04,annotation,intersect_peaks,601635,601926,.,.,.,ipeak_620,292,PfDd2_040019600,PF3D7_0414400,.,+,PfDd2_040019500,PF3D7_0414300,.,1968,-,PfDd2_040019700,PF3D7_0414500,.,-2004,-,1,R2
PfDd2_04,annotation,intersect_peaks,607711,608021,.,.,.,ipeak_621,311,PfDd2_040019800,PF3D7_0414600,.,-,PfDd2_040019700,PF3D7_0414500,.,1526,-,PfDd2_040019900,PF3D7_0414700,.,-1481,+,1,R2
PfDd2_04,annotation,intersect_peaks,610717,611268,.,.,.,ipeak_622,552,PfDd2_040019900,PF3D7_0414700,.,+,PfDd2_040019800,PF3D7_0414600,.,2311,-,PfDd2_040020000,PF3D7_0414800,.,-1026,-,1,R2
PfDd2_04,annotation,intersect_peaks,613824,614438,.,.,.,ipeak_623,615,.,.,.,,PfDd2_040020000,PF3D7_0414800,.,931,-,PfDd2_040020100,PF3D7_0414900,ARO,-418,+,1,R1
PfDd2_13,annotation,intersect_peaks,1556315,1556704,.,.,.,ipeak_3765,390,PfDd2_130044000,PF3D7_1338200,.,-,PfDd2_130043900,PF3D7_1338100,RPN3,1248,+,PfDd2_130044100,PF3D7_1338300,.,-3782,+,1,R2
PfDd2_13,annotation,intersect_peaks,1554736,1555113,.,.,.,ipeak_3764,378,PfDd2_130043900,PF3D7_1338100,RPN3,+,PfDd2_130043800,PF3D7_1338000,.,3280,+,PfDd2_130044000,PF3D7_1338200,.,-1062,-,1,R2
PfDd2_13,annotation,intersect_peaks,1569443,1569774,.,.,.,ipeak_3767,332,PfDd2_130044400,PF3D7_1338600,.,-,PfDd2_130044300,PF3D7_1338500,.,1335,+,PfDd2_130044500,PF3D7_1338700,.,-3213,-,1,R2
PfDd2_13,annotation,intersect_peaks,1560942,1561327,.,.,.,ipeak_3766,386,PfDd2_130044100,PF3D7_1338300,.,+,PfDd2_130044000,PF3D7_1338200,.,4102,-,PfDd2_130044200,PF3D7_1338400,.,-1402,-,1,R2
PfDd2_13,annotation,intersect_peaks,1536179,1536487,.,.,.,ipeak_3761,309,.,.,.,,PfDd2_130043400,.,.,820,-,PfDd2_130043500,PF3D7_1337700,.,-245,+,1,R1
PfDd2_13,annotation,intersect_peaks,1526524,1526783,.,.,.,ipeak_3760,260,PfDd2_130043300,PF3D7_1337500,.,-,PfDd2_130043200,PF3D7_1337400,.,6009,+,PfDd2_130043400,.,.,-8495,-,1,R5
PfDd2_13,annotation,intersect_peaks,1551699,1552335,.,.,.,ipeak_3763,637,.,.,.,,PfDd2_130043800,PF3D7_1338000,.,243,+,PfDd2_130043900,PF3D7_1338100,RPN3,-834,+,1,R1
PfDd2_13,annotation,intersect_peaks,1540398,1540955,.,.,.,ipeak_3762,558,PfDd2_130043600,PF3D7_1337800,CDPK5,-,PfDd2_130043500,PF3D7_1337700,.,1426,+,PfDd2_130043700,PF3D7_1337900,.,-4676,+,1,R2
PfDd2_14,annotation,intersect_peaks,1617098,1617129,.,.,.,ipeak_4386,32,.,.,.,,PfDd2_140044600,PF3D7_1440100,.,748,-,PfDd2_140044700,PF3D7_1440200,SPP,-2451,+,2,R1-R2
PfDd2_14,annotation,intersect_peaks,1617130,1617759,.,.,.,ipeak_4387,630,.,.,.,,PfDd2_140044600,PF3D7_1440100,.,780,-,PfDd2_140044700,PF3D7_1440200,SPP,-1821,+,1,R1
PfDd2_14,annotation,intersect_peaks,1616729,1616802,.,.,.,ipeak_4384,74,.,.,.,,PfDd2_140044600,PF3D7_1440100,.,379,-,PfDd2_140044700,PF3D7_1440200,SPP,-2778,+,2,R1-R3
PfDd2_14,annotation,intersect_peaks,1616803,1617097,.,.,.,ipeak_4385,295,.,.,.,,PfDd2_140044600,PF3D7_1440100,.,453,-,PfDd2_140044700,PF3D7_1440200,SPP,-2483,+,3,R1-R2-R3
PfDd2_13,annotation,intersect_peaks,1575781,1576037,.,.,.,ipeak_3769,257,.,.,.,,PfDd2_130044500,PF3D7_1338700,.,926,-,PfDd2_130044600,PF3D7_1338800,.,-667,-,1,R1
PfDd2_13,annotation,intersect_peaks,1570284,1570778,.,.,.,ipeak_3768,495,PfDd2_130044400,PF3D7_1338600,.,-,PfDd2_130044300,PF3D7_1338500,.,2176,+,PfDd2_130044500,PF3D7_1338700,.,-2209,-,1,R2
PfDd2_14,annotation,intersect_peaks,1608780,1608916,.,.,.,ipeak_4380,137,PfDd2_140044500,PF3D7_1440000,.,-,PfDd2_140044400,PF3D7_1439900,TIM,5099,+,PfDd2_140044600,PF3D7_1440100,.,-4396,-,1,R2
PfDd2_14,annotation,intersect_peaks,1008617,1009328,.,.,.,ipeak_4255,712,PfDd2_140031000,PF3D7_1426500,ABCG2,-,PfDd2_140030900,PF3D7_1426400,.,1914,-,PfDd2_140031100,PF3D7_1426600,.,-1270,-,1,R2
PfDd2_02,annotation,intersect_peaks,201225,201228,.,.,.,ipeak_156,4,.,.,.,,PfDd2_020010400,PF3D7_0207600,.,170,-,PfDd2_020010500,PF3D7_0207700,.,-1646,-,2,R1-R2
PfDd2_02,annotation,intersect_peaks,201229,201358,.,.,.,ipeak_157,130,.,.,.,,PfDd2_020010400,PF3D7_0207600,.,174,-,PfDd2_020010500,PF3D7_0207700,.,-1516,-,3,R1-R2-R3
PfDd2_02,annotation,intersect_peaks,200582,201043,.,.,.,ipeak_154,462,PfDd2_020010400,PF3D7_0207600,.,-,PfDd2_020010300,PF3D7_0207500,SERA6,3976,-,PfDd2_020010500,PF3D7_0207700,.,-1831,-,2,R1-R2
PfDd2_02,annotation,intersect_peaks,201044,201224,.,.,.,ipeak_155,181,PfDd2_020010400,PF3D7_0207600,.,-,PfDd2_020010300,PF3D7_0207500,SERA6,4438,-,PfDd2_020010500,PF3D7_0207700,.,-1650,-,1,R1
PfDd2_02,annotation,intersect_peaks,196674,197160,.,.,.,ipeak_152,487,.,.,.,,PfDd2_020010300,PF3D7_0207500,SERA6,68,-,PfDd2_020010400,PF3D7_0207600,.,-482,-,1,R1
PfDd2_02,annotation,intersect_peaks,200164,200581,.,.,.,ipeak_153,418,PfDd2_020010400,PF3D7_0207600,.,-,PfDd2_020010300,PF3D7_0207500,SERA6,3558,-,PfDd2_020010500,PF3D7_0207700,.,-2293,-,1,R2
PfDd2_02,annotation,intersect_peaks,191951,192230,.,.,.,ipeak_150,280,.,.,.,,PfDd2_020010200,PF3D7_0207400,.,279,-,PfDd2_020010300,PF3D7_0207500,SERA6,-703,-,1,R1
PfDd2_02,annotation,intersect_peaks,195619,196061,.,.,.,ipeak_151,443,PfDd2_020010300,PF3D7_0207500,SERA6,-,PfDd2_020010200,PF3D7_0207400,.,3947,-,PfDd2_020010400,PF3D7_0207600,.,-1581,-,1,R2
PfDd2_14,annotation,intersect_peaks,2991714,2992035,.,.,.,ipeak_4640,322,PfDd2_140078100,PF3D7_1474000,.,-,PfDd2_140078000,PF3D7_1473900,.,3748,+,PfDd2_140078200,PF3D7_1474100,.,-8943,+,1,R2
PfDd2_13,annotation,intersect_peaks,502815,503362,.,.,.,ipeak_3559,548,PfDd2_130017300,PF3D7_1311500,RPT1,-,PfDd2_130017200,PF3D7_1311400,AP1M1,1331,+,PfDd2_130017400,PF3D7_1311600,.,-3650,+,1,R2
PfDd2_11,annotation,intersect_peaks,604472,604831,.,.,.,ipeak_2708,360,PfDd2_110021300,PF3D7_1118300,.,+,PfDd2_110021200,PF3D7_1118200,.,3270,-,PfDd2_110021400,PF3D7_1118400,.,-4490,-,1,R2
PfDd2_11,annotation,intersect_peaks,611221,611610,.,.,.,ipeak_2709,390,.,.,.,,PfDd2_110021400,PF3D7_1118400,.,980,-,PfDd2_110021500,PF3D7_1118500,.,-1056,+,1,R1
PfDd2_02,annotation,intersect_peaks,201359,202233,.,.,.,ipeak_158,875,.,.,.,,PfDd2_020010400,PF3D7_0207600,.,304,-,PfDd2_020010500,PF3D7_0207700,.,-641,-,4,R1-R2-R3-R4
PfDd2_02,annotation,intersect_peaks,202234,202303,.,.,.,ipeak_159,70,.,.,.,,PfDd2_020010400,PF3D7_0207600,.,1179,-,PfDd2_020010500,PF3D7_0207700,.,-571,-,3,R1-R2-R3
PfDd2_11,annotation,intersect_peaks,250107,250218,.,.,.,ipeak_2638,112,.,.,.,,PfDd2_110011100,PF3D7_1107800,ApiAP2,4610,-,PfDd2_110011200,PF3D7_1107900,.,-3542,-,3,R1-R2-R3
PfDd2_13,annotation,intersect_peaks,494297,494759,.,.,.,ipeak_3556,463,PfDd2_130017000,PF3D7_1311200,.,-,PfDd2_130016900,PF3D7_1311100,.,754,+,PfDd2_130017100,PF3D7_1311300,.,-2110,+,1,R2
PfDd2_13,annotation,intersect_peaks,492043,492426,.,.,.,ipeak_3554,384,PfDd2_130016900,PF3D7_1311100,.,+,PfDd2_130016800,PF3D7_1311000,ISD11,1463,-,PfDd2_130017000,PF3D7_1311200,.,-1738,-,1,R2
PfDd2_13,annotation,intersect_peaks,884894,885537,.,.,.,ipeak_3627,644,.,.,.,,PfDd2_130027000,PF3D7_1321100,.,13,-,PfDd2_130027100,PF3D7_1321200,.,-2295,+,1,R1
PfDd2_11,annotation,intersect_peaks,187892,187912,.,.,.,ipeak_2627,21,PfDd2_110009900,PF3D7_1106600,.,+,PfDd2_110009800,PF3D7_1106500,.,3261,-,PfDd2_110010000,PF3D7_1106700,.,-2059,-,2,R2-R5
PfDd2_13,annotation,intersect_peaks,493011,493503,.,.,.,ipeak_3555,493,PfDd2_130016900,PF3D7_1311100,.,+,PfDd2_130016800,PF3D7_1311000,ISD11,2431,-,PfDd2_130017000,PF3D7_1311200,.,-661,-,1,R2
PfDd2_11,annotation,intersect_peaks,187541,187891,.,.,.,ipeak_2626,351,PfDd2_110009900,PF3D7_1106600,.,+,PfDd2_110009800,PF3D7_1106500,.,2910,-,PfDd2_110010000,PF3D7_1106700,.,-2080,-,1,R5
PfDd2_14,annotation,intersect_peaks,2831633,2831922,.,.,.,ipeak_4613,290,PfDd2_140073900,PF3D7_1469600,ACC,+,PfDd2_140073800,PF3D7_1469500,.,3929,-,PfDd2_140074000,PF3D7_1469700,.,-10319,+,1,R2
PfDd2_11,annotation,intersect_peaks,166928,167230,.,.,.,ipeak_2625,303,PfDd2_110009300,PF3D7_1106000,RUVB2,-,PfDd2_110009200,PF3D7_1105900,.,1746,+,PfDd2_110009400,PF3D7_1106100,.,-1722,+,1,R2
PfDd2_04,annotation,intersect_peaks,1009426,1009784,.,.,.,ipeak_710,359,.,.,.,,PfDd2_040028700,.,.,724,-,PfDd2_040028800,PF3D7_0423800,CyRPA,-3283,+,1,R1
PfDd2_04,annotation,intersect_peaks,1013268,1013553,.,.,.,ipeak_711,286,PfDd2_040028800,PF3D7_0423800,CyRPA,+,PfDd2_040028700,.,.,4566,-,PfDd2_040028900,PF3D7_0423900,.,-1109,-,1,R2
PfDd2_04,annotation,intersect_peaks,1022634,1023017,.,.,.,ipeak_712,384,PfDd2_040029200,PF3D7_0424200,RH4,-,PfDd2_040029100,PF3D7_0424100,RH5,1823,-,PfDd2_040029300,PF3D7_0424400,SURF4.2,-13439,+,1,R2
PfDd2_04,annotation,intersect_peaks,1029885,1030173,.,.,.,ipeak_713,289,.,.,.,,PfDd2_040029200,PF3D7_0424200,RH4,1937,-,PfDd2_040029300,PF3D7_0424400,SURF4.2,-6283,+,1,R2
PfDd2_04,annotation,intersect_peaks,1030465,1030912,.,.,.,ipeak_714,448,.,.,.,,PfDd2_040029200,PF3D7_0424200,RH4,2517,-,PfDd2_040029300,PF3D7_0424400,SURF4.2,-5544,+,1,R2
PfDd2_04,annotation,intersect_peaks,1031555,1031812,.,.,.,ipeak_715,258,.,.,.,,PfDd2_040029200,PF3D7_0424200,RH4,3607,-,PfDd2_040029300,PF3D7_0424400,SURF4.2,-4644,+,1,R2
PfDd2_04,annotation,intersect_peaks,1036443,1037391,.,.,.,ipeak_716,949,PfDd2_040029300,PF3D7_0424400,SURF4.2,+,PfDd2_040029200,PF3D7_0424200,RH4,8495,-,PfDd2_040029400,.,.,-9400,+,1,R2
PfDd2_04,annotation,intersect_peaks,1037619,1038194,.,.,.,ipeak_717,576,PfDd2_040029300,PF3D7_0424400,SURF4.2,+,PfDd2_040029200,PF3D7_0424200,RH4,9671,-,PfDd2_040029400,.,.,-8597,+,1,R2
PfDd2_04,annotation,intersect_peaks,1038335,1038636,.,.,.,ipeak_718,302,PfDd2_040029300,PF3D7_0424400,SURF4.2,+,PfDd2_040029200,PF3D7_0424200,RH4,10387,-,PfDd2_040029400,.,.,-8155,+,1,R2
PfDd2_04,annotation,intersect_peaks,1038889,1039147,.,.,.,ipeak_719,259,PfDd2_040029300,PF3D7_0424400,SURF4.2,+,PfDd2_040029200,PF3D7_0424200,RH4,10941,-,PfDd2_040029400,.,.,-7644,+,1,R2
PfDd2_12,annotation,intersect_peaks,1357980,1358235,.,.,.,ipeak_3272,256,.,.,.,,PfDd2_120038100,PF3D7_1233200,.,3340,-,PfDd2_120038200,PF3D7_1233300,.,-1164,+,1,R1
PfDd2_13,annotation,intersect_peaks,798443,798719,.,.,.,ipeak_3612,277,PfDd2_130024900,PF3D7_1319000,.,+,PfDd2_130024800,PF3D7_1318900,.,4314,+,PfDd2_130025000,PF3D7_1319100,.,-3199,+,1,R5
PfDd2_13,annotation,intersect_peaks,824428,824799,.,.,.,ipeak_3615,372,PfDd2_130025500,PF3D7_1319600,.,+,PfDd2_130025400,PF3D7_1319500,.,4597,+,PfDd2_130025600,PF3D7_1319700,.,-3329,-,1,R2
PfDd2_13,annotation,intersect_peaks,806319,806622,.,.,.,ipeak_3614,304,PfDd2_130025100,PF3D7_1319200,.,-,PfDd2_130025000,PF3D7_1319100,.,2020,+,PfDd2_130025200,PF3D7_1319300,.,-1732,-,1,R2
PfDd2_13,annotation,intersect_peaks,832992,833361,.,.,.,ipeak_3617,370,PfDd2_130025700,PF3D7_1319800,.,+,PfDd2_130025600,PF3D7_1319700,.,2291,-,PfDd2_130025800,PF3D7_1319900,.,-978,-,1,R2
PfDd2_11,annotation,intersect_peaks,136788,136898,.,.,.,ipeak_2622,111,PfDd2_110008300,PF3D7_1105100,H2B,+,PfDd2_110008200,PF3D7_1105000,H4,4238,-,PfDd2_110008400,.,.,-1288,+,1,R1
PfDd2_10,annotation,intersect_peaks,975511,976056,.,.,.,ipeak_2418,546,PfDd2_100029300,PF3D7_1023900,CHD1,-,PfDd2_100029200,PF3D7_1023800,.,1697,+,PfDd2_100029400,PF3D7_1024000,.,-15872,+,1,R2
PfDd2_10,annotation,intersect_peaks,979081,979378,.,.,.,ipeak_2419,298,PfDd2_100029300,PF3D7_1023900,CHD1,-,PfDd2_100029200,PF3D7_1023800,.,5267,+,PfDd2_100029400,PF3D7_1024000,.,-12550,+,1,R2
PfDd2_13,annotation,intersect_peaks,2313554,2313816,.,.,.,ipeak_3943,263,PfDd2_130063900,PF3D7_1358000,.,-,PfDd2_130063800,PF3D7_1357900,.,2807,+,PfDd2_130064000,PF3D7_1358100,.,-5265,-,1,R5
PfDd2_13,annotation,intersect_peaks,2306283,2307592,.,.,.,ipeak_3942,1310,PfDd2_130063700,PF3D7_1357800,CCT4,+,PfDd2_130063600,PF3D7_1357700,UTP21,2494,-,PfDd2_130063800,PF3D7_1357900,.,-1638,+,1,R2
PfDd2_13,annotation,intersect_peaks,2337534,2337992,.,.,.,ipeak_3945,459,PfDd2_130064500,PF3D7_1358600,.,+,PfDd2_130064400,PF3D7_1358500,.,3361,+,PfDd2_130064600,PF3D7_1358700,.,-2042,-,1,R2
PfDd2_11,annotation,intersect_peaks,136520,136787,.,.,.,ipeak_2621,268,PfDd2_110008300,PF3D7_1105100,H2B,+,PfDd2_110008200,PF3D7_1105000,H4,3970,-,PfDd2_110008400,.,.,-1399,+,2,R1-R2
PfDd2_09,annotation,intersect_peaks,1351569,1352301,.,.,.,ipeak_2148,733,.,.,.,,PfDd2_090040000,PF3D7_0934700,.,655,+,PfDd2_090040100,PF3D7_0934800,PKAc,-1268,+,1,R1
PfDd2_09,annotation,intersect_peaks,1352479,1352855,.,.,.,ipeak_2149,377,.,.,.,,PfDd2_090040000,PF3D7_0934700,.,1565,+,PfDd2_090040100,PF3D7_0934800,PKAc,-714,+,1,R1
PfDd2_09,annotation,intersect_peaks,1351261,1351538,.,.,.,ipeak_2146,278,.,.,.,,PfDd2_090040000,PF3D7_0934700,.,347,+,PfDd2_090040100,PF3D7_0934800,PKAc,-2031,+,3,R1-R2-R3
PfDd2_09,annotation,intersect_peaks,1351539,1351568,.,.,.,ipeak_2147,30,.,.,.,,PfDd2_090040000,PF3D7_0934700,.,625,+,PfDd2_090040100,PF3D7_0934800,PKAc,-2001,+,2,R1-R2
PfDd2_09,annotation,intersect_peaks,1351051,1351233,.,.,.,ipeak_2144,183,.,.,.,,PfDd2_090040000,PF3D7_0934700,.,137,+,PfDd2_090040100,PF3D7_0934800,PKAc,-2336,+,1,R1
PfDd2_09,annotation,intersect_peaks,1351234,1351260,.,.,.,ipeak_2145,27,.,.,.,,PfDd2_090040000,PF3D7_0934700,.,320,+,PfDd2_090040100,PF3D7_0934800,PKAc,-2309,+,2,R1-R2
PfDd2_09,annotation,intersect_peaks,1341647,1341986,.,.,.,ipeak_2142,340,PfDd2_090039700,.,.,+,PfDd2_090039600,.,.,1416,+,PfDd2_090039800,.,.,-586,-,1,R2
PfDd2_09,annotation,intersect_peaks,1342615,1343306,.,.,.,ipeak_2143,692,PfDd2_090039800,.,.,-,PfDd2_090039700,.,.,464,+,PfDd2_090039900,PF3D7_0934600,.,-2943,+,1,R2
PfDd2_09,annotation,intersect_peaks,1335014,1335327,.,.,.,ipeak_2140,314,PfDd2_090039400,PF3D7_0934100,XPD,+,PfDd2_090039300,PF3D7_0934000,.,1314,-,PfDd2_090039500,.,.,-3284,-,1,R2
PfDd2_09,annotation,intersect_peaks,1337239,1337907,.,.,.,ipeak_2141,669,PfDd2_090039400,PF3D7_0934100,XPD,+,PfDd2_090039300,PF3D7_0934000,.,3539,-,PfDd2_090039500,.,.,-704,-,1,R2
PfDd2_10,annotation,intersect_peaks,791895,792199,.,.,.,ipeak_2388,305,.,.,.,,PfDd2_100025500,.,.,2074,-,PfDd2_100025700,PF3D7_1020300,.,-2573,+,1,R2
PfDd2_03,annotation,intersect_peaks,109053,109373,.,.,.,ipeak_314,321,.,.,.,,PfDd2_030007400,.,.,280,-,PfDd2_030007500,PF3D7_0302500,.,-6396,+,1,R2
PfDd2_03,annotation,intersect_peaks,112758,112792,.,.,.,ipeak_315,35,.,.,.,,PfDd2_030007400,.,.,3985,-,PfDd2_030007500,PF3D7_0302500,.,-2977,+,1,R1
PfDd2_10,annotation,intersect_peaks,759174,759176,.,.,.,ipeak_2380,3,.,.,.,,PfDd2_100024700,PF3D7_1019300,.,3937,-,PfDd2_100024800,PF3D7_1019400,.,-2066,+,3,R1-R2-R3
PfDd2_10,annotation,intersect_peaks,759177,759570,.,.,.,ipeak_2381,394,.,.,.,,PfDd2_100024700,PF3D7_1019300,.,3940,-,PfDd2_100024800,PF3D7_1019400,.,-1672,+,4,R1-R2-R3-R4
PfDd2_10,annotation,intersect_peaks,759571,759576,.,.,.,ipeak_2382,6,.,.,.,,PfDd2_100024700,PF3D7_1019300,.,4334,-,PfDd2_100024800,PF3D7_1019400,.,-1666,+,3,R1-R2-R3
PfDd2_10,annotation,intersect_peaks,759577,759706,.,.,.,ipeak_2383,130,.,.,.,,PfDd2_100024700,PF3D7_1019300,.,4340,-,PfDd2_100024800,PF3D7_1019400,.,-1536,+,2,R1-R2
PfDd2_10,annotation,intersect_peaks,759707,759862,.,.,.,ipeak_2384,156,.,.,.,,PfDd2_100024700,PF3D7_1019300,.,4470,-,PfDd2_100024800,PF3D7_1019400,.,-1380,+,1,R1
PfDd2_03,annotation,intersect_peaks,112793,113190,.,.,.,ipeak_316,398,.,.,.,,PfDd2_030007400,.,.,4020,-,PfDd2_030007500,PF3D7_0302500,.,-2579,+,2,R1-R5
