seqid,source,type,start,stop,score,strand,phase,name,length,overlap_id,overlap_ortho_id,overlap_name,overlap_strand,left_hand_id,left_hand_ortho,left_hand_name,left_hand_dist,left_hand_strand,right_hand_id,right_hand_ortho,right_hand_name,right_hand_dist,right_hand_strand,pbm_motifs,dreme_motifs,p-value,q-value
PfDd2_03,annotation,macs2_peak,994443,994443,42,.,.,ap2i_r2_gfp_peak_464a,1,PfDd2_030029500,PF3D7_1040000,.,+,PfDd2_030029400,PF3D7_1101500,EPF4,2960,+,PfDd2_030029600,.,.,-2476,+,,,6.13782,4.21452
PfDd2_03,annotation,macs2_peak,994667,994667,30,.,.,ap2i_r2_gfp_peak_464b,1,PfDd2_030029500,PF3D7_1040000,.,+,PfDd2_030029400,PF3D7_1101500,EPF4,3184,+,PfDd2_030029600,.,.,-2252,+,,,4.63608,3.06230
PfDd2_03,annotation,macs2_peak,997557,997557,36,.,.,ap2i_r2_gfp_peak_465,1,PfDd2_030029600,.,.,+,PfDd2_030029500,PF3D7_1040000,.,2587,+,PfDd2_030029700,.,.,-2502,+,,,5.44543,3.67644
PfDd2_03,annotation,macs2_peak,1000935,1000935,21,.,.,ap2i_r2_gfp_peak_466,1,PfDd2_030029700,.,.,+,PfDd2_030029600,.,.,2928,+,PfDd2_030029800,.,.,-2202,-,,,3.47424,2.19132
PfDd2_03,annotation,macs2_peak,1006841,1006841,39,.,.,ap2i_r2_gfp_peak_468,1,PfDd2_030029800,.,.,-,PfDd2_030029700,.,.,5569,+,PfDd2_030029900,.,.,-6363,-,,,5.85694,3.99991
PfDd2_03,annotation,macs2_peak,1007427,1007427,35,.,.,ap2i_r2_gfp_peak_469,1,PfDd2_030029800,.,.,-,PfDd2_030029700,.,.,6155,+,PfDd2_030029900,.,.,-5777,-,,,5.27851,3.54821
PfDd2_03,annotation,macs2_peak,1008093,1008093,14,.,.,ap2i_r2_gfp_peak_470,1,PfDd2_030029800,.,.,-,PfDd2_030029700,.,.,6821,+,PfDd2_030029900,.,.,-5111,-,,,2.48129,1.45436
PfDd2_03,annotation,macs2_peak,1008807,1008807,21,.,.,ap2i_r2_gfp_peak_471,1,PfDd2_030029800,.,.,-,PfDd2_030029700,.,.,7535,+,PfDd2_030029900,.,.,-4397,-,,,3.42531,2.16023
PfDd2_03,annotation,macs2_peak,1010178,1010178,15,.,.,ap2i_r2_gfp_peak_472,1,PfDd2_030029800,.,.,-,PfDd2_030029700,.,.,8906,+,PfDd2_030029900,.,.,-3026,-,,,2.59599,1.53887
PfDd2_03,annotation,macs2_peak,1010713,1010713,25,.,.,ap2i_r2_gfp_peak_473,1,PfDd2_030029800,.,.,-,PfDd2_030029700,.,.,9441,+,PfDd2_030029900,.,.,-2491,-,,,3.89041,2.50240
PfDd2_04,annotation,macs2_peak,8458,8458,27,.,.,ap2i_r2_gfp_peak_475,1,PfDd2_040005100,.,.,-,PfDd2_040005000,.,.,6076,+,PfDd2_040005200,PF3D7_1100300,RIF,-9177,+,,,4.18092,2.72040
PfDd2_04,annotation,macs2_peak,9685,9685,21,.,.,ap2i_r2_gfp_peak_476,1,PfDd2_040005100,.,.,-,PfDd2_040005000,.,.,7303,+,PfDd2_040005200,PF3D7_1100300,RIF,-7950,+,,,3.47424,2.19132
PfDd2_04,annotation,macs2_peak,10412,10412,38,.,.,ap2i_r2_gfp_peak_477a,1,PfDd2_040005100,.,.,-,PfDd2_040005000,.,.,8030,+,PfDd2_040005200,PF3D7_1100300,RIF,-7223,+,,,5.61481,3.80706
PfDd2_04,annotation,macs2_peak,10763,10763,17,.,.,ap2i_r2_gfp_peak_477b,1,PfDd2_040005100,.,.,-,PfDd2_040005000,.,.,8381,+,PfDd2_040005200,PF3D7_1100300,RIF,-6872,+,,,2.83350,1.71459
PfDd2_04,annotation,macs2_peak,11530,11530,27,.,.,ap2i_r2_gfp_peak_478,1,PfDd2_040005100,.,.,-,PfDd2_040005000,.,.,9148,+,PfDd2_040005200,PF3D7_1100300,RIF,-6105,+,,,4.18092,2.72040
PfDd2_04,annotation,macs2_peak,12579,12579,21,.,.,ap2i_r2_gfp_peak_479,1,PfDd2_040005100,.,.,-,PfDd2_040005000,.,.,10197,+,PfDd2_040005200,PF3D7_1100300,RIF,-5056,+,,,3.47424,2.19132
PfDd2_04,annotation,macs2_peak,18286,18286,59,.,.,ap2i_r2_gfp_peak_481,1,PfDd2_040005200,PF3D7_1100300,RIF,+,PfDd2_040005100,.,.,3376,-,PfDd2_040005300,.,.,-2858,-,,,8.24145,5.92786
PfDd2_04,annotation,macs2_peak,21431,21431,59,.,.,ap2i_r2_gfp_peak_482a,1,PfDd2_040005300,.,.,-,PfDd2_040005200,PF3D7_1100300,RIF,2496,+,PfDd2_040005400,.,.,-2730,-,,,8.24145,5.92786
PfDd2_04,annotation,macs2_peak,21786,21786,16,.,.,ap2i_r2_gfp_peak_482b,1,PfDd2_040005300,.,.,-,PfDd2_040005200,PF3D7_1100300,RIF,2851,+,PfDd2_040005400,.,.,-2375,-,,,2.71338,1.62582
PfDd2_04,annotation,macs2_peak,26765,26765,25,.,.,ap2i_r2_gfp_peak_483a,1,PfDd2_040005600,.,.,-,PfDd2_040005500,.,.,763,-,PfDd2_040005700,.,.,-2901,-,,,3.89041,2.50240
PfDd2_04,annotation,macs2_peak,27274,27274,29,.,.,ap2i_r2_gfp_peak_483b,1,PfDd2_040005600,.,.,-,PfDd2_040005500,.,.,1272,-,PfDd2_040005700,.,.,-2392,-,,,4.48179,2.94638
PfDd2_04,annotation,macs2_peak,52476,52476,46,.,.,ap2i_r2_gfp_peak_489,1,PfDd2_040006500,PF3D7_0401600,RIF,-,PfDd2_040006400,.,.,2650,+,PfDd2_040006600,.,.,-7927,+,,,6.68288,4.64636
PfDd2_04,annotation,macs2_peak,64602,64602,27,.,.,ap2i_r2_gfp_peak_491,1,PfDd2_040006800,PF3D7_0401800,PfD80,-,PfDd2_040006700,.,.,2772,+,PfDd2_040006900,PF3D7_0401900,.,-3508,-,,,4.18092,2.72040
PfDd2_04,annotation,macs2_peak,70088,70088,40,.,.,ap2i_r2_gfp_peak_492a,1,PfDd2_040006900,PF3D7_0401900,.,-,PfDd2_040006800,PF3D7_0401800,PfD80,4833,-,PfDd2_040007000,PF3D7_0402000,.,-4267,-,,,5.90461,4.04097
PfDd2_04,annotation,macs2_peak,70669,70669,36,.,.,ap2i_r2_gfp_peak_492b,1,PfDd2_040006900,PF3D7_0401900,.,-,PfDd2_040006800,PF3D7_0401800,PfD80,5414,-,PfDd2_040007000,PF3D7_0402000,.,-3686,-,,,5.44543,3.67644
PfDd2_04,annotation,macs2_peak,83957,83957,36,.,.,ap2i_r2_gfp_peak_494,1,PfDd2_040007100,PF3D7_0402100,.,-,PfDd2_040007000,PF3D7_0402000,.,8164,-,PfDd2_040007300,PF3D7_0402300,RH1,-13115,+,,,5.38924,3.64116
PfDd2_04,annotation,macs2_peak,87366,87366,16,.,.,ap2i_r2_gfp_peak_495,1,.,.,.,,PfDd2_040007100,PF3D7_0402100,.,2469,-,PfDd2_040007300,PF3D7_0402300,RH1,-9706,+,,,2.77303,1.67476
PfDd2_04,annotation,macs2_peak,91757,91757,19,.,.,ap2i_r2_gfp_peak_498,1,.,.,.,,PfDd2_040007100,PF3D7_0402100,.,6860,-,PfDd2_040007300,PF3D7_0402300,RH1,-5315,+,,,3.21551,1.99872
PfDd2_04,annotation,macs2_peak,99300,99300,28,.,.,ap2i_r2_gfp_peak_500,1,PfDd2_040007300,PF3D7_0402300,RH1,+,PfDd2_040007100,PF3D7_0402100,.,14403,-,PfDd2_040007400,PF3D7_0402400,GEXP18,-7570,-,,,4.34459,2.84418
PfDd2_04,annotation,macs2_peak,102981,102981,26,.,.,ap2i_r2_gfp_peak_502,1,PfDd2_040007300,PF3D7_0402300,RH1,+,PfDd2_040007100,PF3D7_0402100,.,18084,-,PfDd2_040007400,PF3D7_0402400,GEXP18,-3889,-,,,4.12869,2.68816
PfDd2_04,annotation,macs2_peak,111456,111456,23,.,.,ap2i_r2_gfp_peak_503,1,.,.,.,,PfDd2_040007400,PF3D7_0402400,GEXP18,3705,-,PfDd2_040007500,.,.,-3798,+,,,3.64761,2.32303
PfDd2_04,annotation,macs2_peak,135204,135204,35,.,.,ap2i_r2_gfp_peak_510,1,PfDd2_040008500,PF3D7_0403100,.,-,PfDd2_040008400,.,.,1011,+,PfDd2_040008600,PF3D7_0403200,.,-2621,+,,,5.22381,3.51472
PfDd2_04,annotation,macs2_peak,143784,143784,46,.,.,ap2i_r2_gfp_peak_511,1,PfDd2_040008800,.,.,+,PfDd2_040008700,.,.,2730,-,PfDd2_040008900,PF3D7_0403500,.,-11080,+,,,6.71195,4.67163
PfDd2_04,annotation,macs2_peak,159598,159598,56,.,.,ap2i_r2_gfp_peak_512,1,PfDd2_040009000,PF3D7_0403600,.,-,PfDd2_040008900,PF3D7_0403500,.,3532,+,PfDd2_040009100,PF3D7_0403700,CLF1,-5877,-,,,7.93094,5.67329
PfDd2_04,annotation,macs2_peak,168034,168034,13,.,.,ap2i_r2_gfp_peak_513,1,PfDd2_040009100,PF3D7_0403700,CLF1,-,PfDd2_040009000,PF3D7_0403600,.,7565,-,PfDd2_040009200,PF3D7_0403800,.,-2743,-,,,2.36731,1.37193
PfDd2_04,annotation,macs2_peak,171228,171228,22,.,.,ap2i_r2_gfp_peak_514,1,PfDd2_040009200,PF3D7_0403800,.,-,PfDd2_040009100,PF3D7_0403700,CLF1,2622,-,PfDd2_040009300,PF3D7_0403900,SET8,-7099,+,,,3.61743,2.29856
PfDd2_04,annotation,macs2_peak,180194,180194,19,.,.,ap2i_r2_gfp_peak_516,1,PfDd2_040009300,PF3D7_0403900,SET8,+,PfDd2_040009200,PF3D7_0403800,.,7092,-,PfDd2_040009400,PF3D7_0404000,.,-2765,-,,,3.14170,1.94637
PfDd2_04,annotation,macs2_peak,197745,197745,13,.,.,ap2i_r2_gfp_peak_517a,1,PfDd2_040009800,PF3D7_0404400,P36,-,PfDd2_040009700,PF3D7_0404300,.,1626,-,PfDd2_040009900,PF3D7_0404500,P52,-2306,-,,,2.36928,1.37193
PfDd2_04,annotation,macs2_peak,198025,198025,29,.,.,ap2i_r2_gfp_peak_517b,1,PfDd2_040009800,PF3D7_0404400,P36,-,PfDd2_040009700,PF3D7_0404300,.,1906,-,PfDd2_040009900,PF3D7_0404500,P52,-2026,-,,,4.50968,2.96892
PfDd2_04,annotation,macs2_peak,208276,208276,21,.,.,ap2i_r2_gfp_peak_518,1,PfDd2_040010000,PF3D7_0404600,.,+,PfDd2_040009900,PF3D7_0404500,P52,6789,-,PfDd2_040010100,.,.,-11407,-,,,3.41325,2.15156
PfDd2_04,annotation,macs2_peak,210783,210783,21,.,.,ap2i_r2_gfp_peak_519,1,PfDd2_040010000,PF3D7_0404600,.,+,PfDd2_040009900,PF3D7_0404500,P52,9296,-,PfDd2_040010100,.,.,-8900,-,,,3.37347,2.11779
PfDd2_04,annotation,macs2_peak,214743,214743,29,.,.,ap2i_r2_gfp_peak_521a,1,PfDd2_040010000,PF3D7_0404600,.,+,PfDd2_040009900,PF3D7_0404500,P52,13256,-,PfDd2_040010100,.,.,-4940,-,,,4.51022,2.96945
PfDd2_04,annotation,macs2_peak,215095,215095,28,.,.,ap2i_r2_gfp_peak_521b,1,PfDd2_040010000,PF3D7_0404600,.,+,PfDd2_040009900,PF3D7_0404500,P52,13608,-,PfDd2_040010100,.,.,-4588,-,,,4.32630,2.83253
PfDd2_04,annotation,macs2_peak,216122,216122,15,.,.,ap2i_r2_gfp_peak_522,1,PfDd2_040010000,PF3D7_0404600,.,+,PfDd2_040009900,PF3D7_0404500,P52,14635,-,PfDd2_040010100,.,.,-3561,-,,,2.58070,1.53433
PfDd2_04,annotation,macs2_peak,218520,218520,44,.,.,ap2i_r2_gfp_peak_524,1,PfDd2_040010000,PF3D7_0404600,.,+,PfDd2_040009900,PF3D7_0404500,P52,17033,-,PfDd2_040010100,.,.,-1163,-,,,6.46411,4.48192
PfDd2_04,annotation,macs2_peak,224528,224528,38,.,.,ap2i_r2_gfp_peak_525,1,PfDd2_040010200,.,.,-,PfDd2_040010100,.,.,1921,-,PfDd2_040010300,.,.,-2062,-,,,5.61481,3.80706
PfDd2_04,annotation,macs2_peak,226907,226907,23,.,.,ap2i_r2_gfp_peak_526,1,PfDd2_040010300,.,.,-,PfDd2_040010200,.,.,1412,-,PfDd2_040010400,.,.,-1385,-,,,3.70404,2.36925
PfDd2_04,annotation,macs2_peak,233514,233514,14,.,.,ap2i_r2_gfp_peak_527,1,PfDd2_040010500,.,.,-,PfDd2_040010400,.,.,3059,-,PfDd2_040010600,.,.,-4896,+,,,2.45179,1.43813
PfDd2_04,annotation,macs2_peak,242027,242027,23,.,.,ap2i_r2_gfp_peak_528a,1,PfDd2_040010700,PF3D7_0405300,LISP2,-,PfDd2_040010600,.,.,626,+,PfDd2_040010800,PF3D7_0405400,PRPF8,-8691,+,,,3.74904,2.39678
PfDd2_04,annotation,macs2_peak,242379,242379,83,.,.,ap2i_r2_gfp_peak_528b,1,PfDd2_040010700,PF3D7_0405300,LISP2,-,PfDd2_040010600,.,.,978,+,PfDd2_040010800,PF3D7_0405400,PRPF8,-8339,+,,,10.98815,8.37214
PfDd2_04,annotation,macs2_peak,242826,242826,13,.,.,ap2i_r2_gfp_peak_528c,1,PfDd2_040010700,PF3D7_0405300,LISP2,-,PfDd2_040010600,.,.,1425,+,PfDd2_040010800,PF3D7_0405400,PRPF8,-7892,+,,,2.36928,1.37193
PfDd2_04,annotation,macs2_peak,243734,243734,15,.,.,ap2i_r2_gfp_peak_529,1,PfDd2_040010700,PF3D7_0405300,LISP2,-,PfDd2_040010600,.,.,2333,+,PfDd2_040010800,PF3D7_0405400,PRPF8,-6984,+,,,2.54870,1.50835
PfDd2_04,annotation,macs2_peak,247614,247614,32,.,.,ap2i_r2_gfp_peak_532,1,PfDd2_040010700,PF3D7_0405300,LISP2,-,PfDd2_040010600,.,.,6213,+,PfDd2_040010800,PF3D7_0405400,PRPF8,-3104,+,,,4.90932,3.27645
PfDd2_04,annotation,macs2_peak,251588,251588,27,.,.,ap2i_r2_gfp_peak_533,1,PfDd2_040010800,PF3D7_0405400,PRPF8,+,PfDd2_040010700,PF3D7_0405300,LISP2,3814,-,PfDd2_040010900,PF3D7_0405500,.,-9158,-,,,4.20529,2.74044
PfDd2_04,annotation,macs2_peak,253068,253068,26,.,.,ap2i_r2_gfp_peak_534,1,PfDd2_040010800,PF3D7_0405400,PRPF8,+,PfDd2_040010700,PF3D7_0405300,LISP2,5294,-,PfDd2_040010900,PF3D7_0405500,.,-7678,-,,,4.11277,2.67564
PfDd2_04,annotation,macs2_peak,257602,257602,14,.,.,ap2i_r2_gfp_peak_537a,1,PfDd2_040010800,PF3D7_0405400,PRPF8,+,PfDd2_040010700,PF3D7_0405300,LISP2,9828,-,PfDd2_040010900,PF3D7_0405500,.,-3144,-,,,2.46988,1.45217
PfDd2_04,annotation,macs2_peak,257815,257815,29,.,.,ap2i_r2_gfp_peak_537b,1,PfDd2_040010800,PF3D7_0405400,PRPF8,+,PfDd2_040010700,PF3D7_0405300,LISP2,10041,-,PfDd2_040010900,PF3D7_0405500,.,-2931,-,,,4.47398,2.94638
PfDd2_04,annotation,macs2_peak,258686,258686,28,.,.,ap2i_r2_gfp_peak_538,1,PfDd2_040010800,PF3D7_0405400,PRPF8,+,PfDd2_040010700,PF3D7_0405300,LISP2,10912,-,PfDd2_040010900,PF3D7_0405500,.,-2060,-,,,4.31974,2.83253
PfDd2_04,annotation,macs2_peak,268887,268887,18,.,.,ap2i_r2_gfp_peak_540,1,PfDd2_040011100,PF3D7_0405700,.,-,PfDd2_040011000,PF3D7_0405600,.,4047,+,PfDd2_040011200,PF3D7_0405800,.,-6187,+,,,3.08180,1.89908
PfDd2_04,annotation,macs2_peak,269773,269773,47,.,.,ap2i_r2_gfp_peak_541,1,PfDd2_040011100,PF3D7_0405700,.,-,PfDd2_040011000,PF3D7_0405600,.,4933,+,PfDd2_040011200,PF3D7_0405800,.,-5301,+,,,6.86936,4.79579
PfDd2_04,annotation,macs2_peak,276355,276355,19,.,.,ap2i_r2_gfp_peak_543,1,PfDd2_040011300,PF3D7_0405900,ASP,-,PfDd2_040011200,PF3D7_0405800,.,973,+,PfDd2_040011400,PF3D7_0406000,.,-4192,+,,,3.14173,1.94637
PfDd2_04,annotation,macs2_peak,279439,279439,51,.,.,ap2i_r2_gfp_peak_544,1,.,.,.,,PfDd2_040011300,PF3D7_0405900,ASP,753,-,PfDd2_040011400,PF3D7_0406000,.,-1108,+,,,7.24957,5.10356
PfDd2_04,annotation,macs2_peak,282000,282000,30,.,.,ap2i_r2_gfp_peak_545,1,PfDd2_040011400,PF3D7_0406000,.,+,PfDd2_040011300,PF3D7_0405900,ASP,3314,-,PfDd2_040011500,PF3D7_0406100,.,-808,-,,,4.63608,3.06230
PfDd2_04,annotation,macs2_peak,283454,283454,21,.,.,ap2i_r2_gfp_peak_546a,1,PfDd2_040011500,PF3D7_0406100,.,-,PfDd2_040011400,PF3D7_0406000,.,1372,+,PfDd2_040011600,PF3D7_0406200,Pfs16,-5266,+,,,3.39375,2.13497
PfDd2_04,annotation,macs2_peak,283811,283811,23,.,.,ap2i_r2_gfp_peak_546b,1,PfDd2_040011500,PF3D7_0406100,.,-,PfDd2_040011400,PF3D7_0406000,.,1729,+,PfDd2_040011600,PF3D7_0406200,Pfs16,-4909,+,,,3.63488,2.31283
PfDd2_04,annotation,macs2_peak,288863,288863,75,.,.,ap2i_r2_gfp_peak_547,1,PfDd2_040011600,PF3D7_0406200,Pfs16,+,PfDd2_040011500,PF3D7_0406100,.,4097,-,PfDd2_040011700,PF3D7_0406400,cGloII,-2649,+,,,10.11182,7.57121
PfDd2_04,annotation,macs2_peak,295145,295145,34,.,.,ap2i_r2_gfp_peak_548,1,PfDd2_040011800,PF3D7_0406500,.,-,PfDd2_040011700,PF3D7_0406400,cGloII,1821,+,PfDd2_040011900,.,.,-10727,+,,,5.18172,3.47996
PfDd2_04,annotation,macs2_peak,308096,308096,13,.,.,ap2i_r2_gfp_peak_550,1,PfDd2_040012000,.,.,+,PfDd2_040011900,.,.,1805,+,PfDd2_040012100,.,.,-2956,-,,,2.37636,1.37734
PfDd2_04,annotation,macs2_peak,315867,315867,18,.,.,ap2i_r2_gfp_peak_551,1,PfDd2_040012200,PF3D7_0406900,.,-,PfDd2_040012100,.,.,3333,-,PfDd2_040012300,PF3D7_0407000,.,-4156,-,,,3.01889,1.85551
PfDd2_04,annotation,macs2_peak,316736,316736,30,.,.,ap2i_r2_gfp_peak_552,1,PfDd2_040012200,PF3D7_0406900,.,-,PfDd2_040012100,.,.,4202,-,PfDd2_040012300,PF3D7_0407000,.,-3287,-,,,4.59031,3.03560
PfDd2_04,annotation,macs2_peak,322148,322148,41,.,.,ap2i_r2_gfp_peak_553,1,PfDd2_040012400,PF3D7_0407100,.,+,PfDd2_040012300,PF3D7_0407000,.,911,-,PfDd2_040012500,PF3D7_0407200,PTH2,-924,-,,,6.02975,4.13439
PfDd2_04,annotation,macs2_peak,324270,324270,25,.,.,ap2i_r2_gfp_peak_554,1,PfDd2_040012500,PF3D7_0407200,PTH2,-,PfDd2_040012400,PF3D7_0407100,.,1355,+,PfDd2_040012600,PF3D7_0407300,.,-1584,+,,,3.98730,2.58178
PfDd2_04,annotation,macs2_peak,332912,332912,21,.,.,ap2i_r2_gfp_peak_555,1,PfDd2_040012900,PF3D7_0407600,.,+,PfDd2_040012800,PF3D7_0407500,.,2108,+,PfDd2_040013000,.,.,-4082,-,,,3.39221,2.13367
PfDd2_04,annotation,macs2_peak,339928,339928,26,.,.,ap2i_r2_gfp_peak_556,1,PfDd2_040013000,.,.,-,PfDd2_040012900,PF3D7_0407600,.,3738,+,PfDd2_040013100,PF3D7_0407800,.,-4615,+,,,4.12775,2.68763
PfDd2_04,annotation,macs2_peak,341397,341397,31,.,.,ap2i_r2_gfp_peak_557,1,PfDd2_040013000,.,.,-,PfDd2_040012900,PF3D7_0407600,.,5207,+,PfDd2_040013100,PF3D7_0407800,.,-3146,+,,,4.79289,3.17931
PfDd2_04,annotation,macs2_peak,341995,341995,14,.,.,ap2i_r2_gfp_peak_558,1,PfDd2_040013000,.,.,-,PfDd2_040012900,PF3D7_0407600,.,5805,+,PfDd2_040013100,PF3D7_0407800,.,-2548,+,,,2.50864,1.47624
PfDd2_04,annotation,macs2_peak,343604,343604,70,.,.,ap2i_r2_gfp_peak_559,1,.,.,.,,PfDd2_040013000,.,.,888,-,PfDd2_040013100,PF3D7_0407800,.,-939,+,,,9.50817,7.02646
PfDd2_04,annotation,macs2_peak,347280,347280,41,.,.,ap2i_r2_gfp_peak_560,1,PfDd2_040013100,PF3D7_0407800,.,+,PfDd2_040013000,.,.,4564,-,PfDd2_040013200,PF3D7_0407900,.,-3611,-,,,6.08394,4.18095
PfDd2_04,annotation,macs2_peak,361892,361892,15,.,.,ap2i_r2_gfp_peak_562,1,PfDd2_040013500,PF3D7_0408200,.,+,PfDd2_040013400,PF3D7_0408100,.,1691,+,PfDd2_040013600,PF3D7_0408300,.,-1269,-,,,2.64224,1.57643
PfDd2_04,annotation,macs2_peak,369037,369037,20,.,.,ap2i_r2_gfp_peak_563,1,PfDd2_040013800,PF3D7_0408500,FEN1,-,PfDd2_040013700,PF3D7_0408400,.,1597,-,PfDd2_040013900,PF3D7_0408600,SIAP1,-3859,+,,,3.34516,2.09445
PfDd2_04,annotation,macs2_peak,369916,369916,79,.,.,ap2i_r2_gfp_peak_564,1,PfDd2_040013800,PF3D7_0408500,FEN1,-,PfDd2_040013700,PF3D7_0408400,.,2476,-,PfDd2_040013900,PF3D7_0408600,SIAP1,-2980,+,,,10.56946,7.98724
PfDd2_04,annotation,macs2_peak,375524,375524,28,.,.,ap2i_r2_gfp_peak_567,1,PfDd2_040013900,PF3D7_0408600,SIAP1,+,PfDd2_040013800,PF3D7_0408500,FEN1,5330,-,PfDd2_040014000,PF3D7_0408700,PLP1,-1339,-,,,4.38731,2.87957
PfDd2_04,annotation,macs2_peak,377525,377525,43,.,.,ap2i_r2_gfp_peak_568,1,PfDd2_040014000,PF3D7_0408700,PLP1,-,PfDd2_040013900,PF3D7_0408600,SIAP1,1675,+,PfDd2_040014100,PF3D7_0408800,.,-3944,-,,,6.28134,4.33747
PfDd2_04,annotation,macs2_peak,378098,378098,26,.,.,ap2i_r2_gfp_peak_569,1,PfDd2_040014000,PF3D7_0408700,PLP1,-,PfDd2_040013900,PF3D7_0408600,SIAP1,2248,+,PfDd2_040014100,PF3D7_0408800,.,-3371,-,,,4.03438,2.61083
PfDd2_04,annotation,macs2_peak,396571,396571,20,.,.,ap2i_r2_gfp_peak_571,1,PfDd2_040014400,PF3D7_0409100,PRPF31,-,PfDd2_040014300,PF3D7_0409000,.,1762,-,PfDd2_040014500,PF3D7_0409200,SOF1,-1761,+,,,3.24123,2.01937
PfDd2_04,annotation,macs2_peak,418661,418661,164,.,.,ap2i_r2_gfp_peak_574,1,.,.,.,,PfDd2_040015000,PF3D7_0409700,.,1229,+,PfDd2_040015100,PF3D7_0409800,.,-462,+,,,19.32726,16.44923
PfDd2_04,annotation,macs2_peak,421662,421662,18,.,.,ap2i_r2_gfp_peak_575,1,PfDd2_040015200,PF3D7_0409900,ALP5b,-,PfDd2_040015100,PF3D7_0409800,.,812,+,PfDd2_040015300,PF3D7_0410000,EVP1,-2539,-,,,3.06620,1.89425
PfDd2_04,annotation,macs2_peak,430753,430753,20,.,.,ap2i_r2_gfp_peak_576,1,PfDd2_040015600,PF3D7_0410300,PPM1,-,PfDd2_040015500,.,.,1008,-,PfDd2_040015700,PF3D7_0410400,RRP4,-3545,+,,,3.34607,2.09521
PfDd2_04,annotation,macs2_peak,431184,431184,35,.,.,ap2i_r2_gfp_peak_577,1,PfDd2_040015600,PF3D7_0410300,PPM1,-,PfDd2_040015500,.,.,1439,-,PfDd2_040015700,PF3D7_0410400,RRP4,-3114,+,,,5.21057,3.50400
PfDd2_04,annotation,macs2_peak,431828,431828,13,.,.,ap2i_r2_gfp_peak_578a,1,PfDd2_040015600,PF3D7_0410300,PPM1,-,PfDd2_040015500,.,.,2083,-,PfDd2_040015700,PF3D7_0410400,RRP4,-2470,+,,,2.33503,1.35154
PfDd2_04,annotation,macs2_peak,432081,432081,27,.,.,ap2i_r2_gfp_peak_578b,1,PfDd2_040015600,PF3D7_0410300,PPM1,-,PfDd2_040015500,.,.,2336,-,PfDd2_040015700,PF3D7_0410400,RRP4,-2217,+,,,4.18092,2.72040
PfDd2_04,annotation,macs2_peak,453159,453159,64,.,.,ap2i_r2_gfp_peak_581,1,PfDd2_040016200,PF3D7_0410900,.,-,PfDd2_040016100,PF3D7_0410800,.,3570,+,PfDd2_040016300,PF3D7_0411000,.,-5850,+,,,8.86454,6.46206
PfDd2_04,annotation,macs2_peak,460957,460957,21,.,.,ap2i_r2_gfp_peak_583,1,PfDd2_040016300,PF3D7_0411000,.,+,PfDd2_040016200,PF3D7_0410900,.,7676,-,PfDd2_040016400,PF3D7_0411100,.,-3361,-,,,3.41800,2.15498
PfDd2_04,annotation,macs2_peak,470970,470970,30,.,.,ap2i_r2_gfp_peak_584a,1,PfDd2_040016600,PF3D7_0411300,.,+,PfDd2_040016500,PF3D7_0411200,.,1431,-,PfDd2_040016700,PF3D7_0411400,.,-2053,-,,,4.55154,3.00382
PfDd2_04,annotation,macs2_peak,471252,471252,16,.,.,ap2i_r2_gfp_peak_584b,1,PfDd2_040016600,PF3D7_0411300,.,+,PfDd2_040016500,PF3D7_0411200,.,1713,-,PfDd2_040016700,PF3D7_0411400,.,-1771,-,,,2.73285,1.64156
PfDd2_04,annotation,macs2_peak,490470,490470,42,.,.,ap2i_r2_gfp_peak_585,1,PfDd2_040017200,PF3D7_0411900,.,-,PfDd2_040017100,PF3D7_0411800,.,4952,-,PfDd2_040017300,PF3D7_0412000,.,-6208,+,,,6.11823,4.21029
PfDd2_04,annotation,macs2_peak,491282,491282,65,.,.,ap2i_r2_gfp_peak_586,1,PfDd2_040017200,PF3D7_0411900,.,-,PfDd2_040017100,PF3D7_0411800,.,5764,-,PfDd2_040017300,PF3D7_0412000,.,-5396,+,,,8.97040,6.55924
PfDd2_04,annotation,macs2_peak,509788,509788,40,.,.,ap2i_r2_gfp_peak_590a,1,PfDd2_040017700,.,.,-,PfDd2_040017600,PF3D7_0412300,.,4601,+,PfDd2_040017800,.,.,-8965,-,,,5.96472,4.07871
PfDd2_04,annotation,macs2_peak,510519,510519,34,.,.,ap2i_r2_gfp_peak_590b,1,PfDd2_040017700,.,.,-,PfDd2_040017600,PF3D7_0412300,.,5332,+,PfDd2_040017800,.,.,-8234,-,,,5.11411,3.42264
PfDd2_04,annotation,macs2_peak,511331,511331,15,.,.,ap2i_r2_gfp_peak_591a,1,PfDd2_040017700,.,.,-,PfDd2_040017600,PF3D7_0412300,.,6144,+,PfDd2_040017800,.,.,-7422,-,,,2.59599,1.53887
PfDd2_04,annotation,macs2_peak,511587,511587,43,.,.,ap2i_r2_gfp_peak_591b,1,PfDd2_040017700,.,.,-,PfDd2_040017600,PF3D7_0412300,.,6400,+,PfDd2_040017800,.,.,-7166,-,,,6.31705,4.35550
PfDd2_04,annotation,macs2_peak,512433,512433,35,.,.,ap2i_r2_gfp_peak_592,1,PfDd2_040017700,.,.,-,PfDd2_040017600,PF3D7_0412300,.,7246,+,PfDd2_040017800,.,.,-6320,-,,,5.25804,3.54388
